content_uid,name,type,serial_id,genres,duration_seconds
29218,Спасите наши души,serial_with_season,,Военная драма,23248.0
5021,Спасительный рассвет,movie,,"Триллер,Боевик",7205.0
24941,Спасти Землю,movie,,Мультфильм,4698.0
25776,Спасти Ленинград,movie,,"Военный,Драма,Боевик",5600.0
10991,Спасти Панду,movie,,"Детектив,Фэнтези,Комедия",6530.0
12345,Спасти Санту,movie,,"Мультипликационный фильм,Приключения",4819.0
9065,Спасти рядового Райана,movie,,"Военная драма,Боевик",9753.0
10187,Спецы,serial_with_season,,Детектив,51896.0
27133,Спеши любить,movie,,Мелодрама,5868.0
8289,Спиди Гонщик,movie,,"Семейный,Спорт,Боевик",7766.0
23834,Спилберг,movie,,"Документальный,Биографический",8441.0
26828,Список контактов,movie,,Триллер,6169.0
10006,Спойлерная,serial_with_season,,Реалити-шоу,1689.0
26402,Спокойный день в конце войны,movie,,Военная драма,1925.0
25571,Спорт высоких. Фоменко,movie,,Шоу,799.0
27835,Спорт. Фоменко,movie,,Шоу,203.0
6221,Спортлото-82,movie,,Комедия,5320.0
28080,Спрячь бабушку в холодильнике,movie,,"Фильм,Комедия",5962.0
18938,Спуск 2,movie,,Ужасы,5403.0
8387,Средь бела дня,movie,,"Триллер,Боевик",5376.0
26975,Ссора в Лукашах,movie,,"Мюзикл,Комедия",5288.0
25461,Стажёр,movie,,Комедия,5627.0
26954,Стажёр,movie,,"Мелодрама,Комедия",6990.0
5075,Сталинград. 1 серия,movie,,"Военная драма,Драма",5230.0
7293,Сталинград. 2 серия,movie,,"Военная драма,Драма",5887.0
15870,Сталкер,movie,,"Фантастика,Драма",9313.0
15434,Стальная звезда,serial_with_season,,"Криминал,Триллер,Драма",27510.0
27020,Станционный смотритель,movie,,Драма,3830.0
24653,Стань легендой! Бигфут Младший,movie,,Мультипликационный фильм,5280.0
26844,"Старая, старая сказка",movie,,"Сказка,Семейный,Фэнтези",5488.0
20976,Старец,serial_with_season,,Италия,14337.0
10188,Старик с пистолетом,movie,,"Криминал,Драма,Комедия",5369.0
3928,Старикам тут не место,movie,,"Триллер,Драма",7380.0
7482,Старики-разбойники,movie,,"Комедийная драма,Комедия",5187.0
26896,Старомодная комедия,movie,,Мелодрама,5340.0
6239,Стартап,movie,,"Биография,Драма",5096.0
27161,Стартрек: Бесконечность,movie,,"Фантастика,Боевик",7041.0
27160,Стартрек: Возмездие,movie,,"Фантастика,Боевик",7604.0
26118,Старшая сестра,movie,,"Мелодрама,Драма",5766.0
27563,Старший сын,movie,,Драма,7691.0
27775,Старшина,movie,,"Военная драма,Драма",5006.0
1144,Старые клячи,movie,,Комедия,7639.0
28096,Старые счёты,movie,,"Криминал,Триллер,Боевик",5966.0
11939,Статус: Всё сложно,movie,,Драма,5292.0
24898,Статус: Обновлён,movie,,"Фэнтези,Мелодрама,Комедия",6178.0
24843,Статус: Свободен,movie,,Комедийная мелодрама,5691.0
29055,Стать Джоном Ленноном,movie,,Драма,5604.0
23439,Стать Уорреном Баффеттом,movie,,Документальный,5099.0
25519,Стачка,movie,,Драма,5644.0
3427,Степанова памятка,movie,,"Сказка,Фэнтези",4811.0
9150,"Стервы, или Странности любви",serial_with_season,,Комедия,24727.0
19847,Столкновение с бездной,movie,,Фантастика,6971.0
28747,"Стоп, гнус. Фоменко",movie,,Шоу,881.0
10166,Стоун,movie,,"Криминал,Триллер,Драма",6037.0
27819,Стражи Арктики,movie,,"Мультипликационный фильм,Семейный",5298.0
15439,Страйк,serial_with_season,,Детектив,37623.0
16597,Страна Лавкрафта,serial_with_season,,"Детектив,Приключения,Фэнтези,Драма",34093.0
19068,Страна в SHOPе,serial_with_season,,Комедия,10511.0
26950,Страна призраков,movie,,Ужасы,5240.0
3488,Странник,movie,,Триллер,5680.0
14538,Странный ангел,serial_with_season,,Драма,47956.0
15280,Страсти,serial_with_season,,"История,Драма",10399.0
23979,Страсти Дон Жуана,movie,,"Мелодрама,Драма,Комедия",5164.0
11942,Страсти по Чапаю,serial_with_season,,Драма,37615.0
6234,Страховщик,movie,,"Триллер,Фантастика,Драма,Боевик",6322.0
6170,Страшная воля богов,movie,,"Ужасы,Триллер,Фантастика",6729.0
26410,Страшные истории для рассказа в темноте,movie,,"Ужасы,Фильм",6191.0
16858,Страшные сказки,serial_with_season,,"Мистический триллер,Ужасы,Фэнтези,Драма",84202.0
12750,Страшные сказки: Город Ангелов,serial_with_season,,"Ужасы,Детектив,Фэнтези,Триллер,Драма",32718.0
25080,Стрелок,movie,,Боевик,7232.0
763,Стритрейсеры,movie,,Боевик,6520.0
26151,Строго на запад,movie,,Вестерн,4800.0
9501,Стряпуха,movie,,Мелодрама,4014.0
21108,Студия 17,serial_with_season,,Комедия,2583.0
26925,Стэпфордские жёны,movie,,"Фантастика,Мелодрама,Комедия",5344.0
26636,Сувенир для прокурора,movie,,Детектив,5154.0
27018,Суворов,movie,,"Военная драма,История",6200.0
913,Судный день. Фоменко,movie,,Шоу,1105.0
27823,Судьба резидента. Фоменко,movie,,Шоу,1202.0
9285,Судьба человека,movie,,"Военный,Драма",5799.0
3946,Судья,movie,,Драма,8141.0
2442,Суета сует,movie,,"Мелодрама,Комедия",4920.0
25515,"Суини-Тодд, демон-парикмахер с Флит-стрит",movie,,"Ужасы,Мюзикл,Триллер,Драма",6693.0
27683,Сумасшедшая езда,movie,,"Фэнтезийный боевик,Триллер",6003.0
24885,Сумасшедшая помощь,movie,,Комедийная драма,6915.0
10178,Супер Динозавр,serial_with_season,,Мультсериал,12979.0
10143,Супер Зак,serial_with_season,,Мультсериал,36637.0
20795,СуперАйза,serial_with_season,,Реалити-шоу,5385.0
25479,Суперкласико,movie,,"Мелодрама,Комедия",5632.0
10083,Суперкоманда,movie,,Мультфильм,6115.0
10841,Суперограбление в Милане,movie,,Комедия,5835.0
27473,Суперстюард,movie,,Комедия,5787.0
16598,Суперфорсаж!,movie,,Комедия,5714.0
24760,Суррогатная мать,movie,,Мелодрама,7087.0
25214,Суррогатная мать 2,movie,,Мелодрама,6965.0
25029,Сутенер,movie,,"Криминальная комедия,Фильм,Комедия",5311.0
7436,Суходол,movie,,Драма,5322.0
27136,Сфера,movie,,Фантастика,6600.0
10979,Схватка,movie,,"Криминальная драма,Триллер",9802.0
20962,Сценарий,movie,,"Триллер,Фантастика",602.0
25128,Счастливое число Слевина,movie,,Криминальная драма,6324.0
18206,Счастливчик Луи,serial_with_season,,Комедия,3538.0
1536,Счастливый конец,movie,,Комедийная мелодрама,5855.0
24964,Счастье,movie,,"Драма,Комедия",3742.0
28122,Счастье быть одной,movie,,Комедийная мелодрама,5640.0
8290,Сын Маски,movie,,"Семейный,Фэнтези,Комедия",5441.0
26539,Сын за отца,movie,,Драма,4758.0
10721,Сын полка,serial_without_season,,Военная драма,7681.0
8780,Сынок,movie,,Драма,4531.0
26968,Сыщик,movie,,"Детектив,Триллер",5091.0
5519,Сыщик Путилин,serial_with_season,,Детектив,24812.0
25049,Сюрприз,movie,,Романтическая комедия,5831.0
9517,ТАНЦЫ,serial_with_season,,"Реалити-шоу,Спорт",214601.0
18957,ТАНЦЫ. Битва сезонов,serial_with_season,,"Реалити-шоу,Спорт",16293.0
16848,ТАНЦЫ. ДАЙДЖЕСТ,serial_with_season,,"Реалити-шоу,Спорт",5724.0
20371,ТАНЦЫ. Лучшее,serial_with_season,,"Реалити-шоу,Спорт",2866.0
551,ТНТ. Best,serial_with_season,,Юмор,34311.0
19288,ТНТ. MIX,serial_with_season,,Юмор,6883.0
29245,ТОЛЯ РОБОТ,serial_with_season,,Комедия,21668.0
20958,ТРЕНЕР,serial_with_season,,"Спорт,Драма",5486.0
18451,ТРИАДА,serial_with_season,,"Мелодрама,Комедия",24113.0
25558,Та еще парочка,movie,,Комедия,7193.0
26171,Табачный капитан,movie,,"Исторический,Мюзикл,Комедия",4874.0
26044,Табор уходит в небо,movie,,"Мюзикл,Драма",5731.0
28990,Тает лёд с Алексеем Ягудиным,serial_with_season,,Спорт,25795.0
8291,Таинственная река,movie,,"Криминал,Детектив,Триллер,Драма",7932.0
9415,Таинственный Альберт Ноббс,movie,,Драма,6524.0
27871,Таинственный сад,movie,,"Приключения,Семейный,Фэнтези",5734.0
26257,Таймлесс 2. Сапфировая книга,movie,,"Приключения,Фэнтези,Фантастика,Мелодрама",6691.0
25643,Таймлесс 3. Изумрудная книга,movie,,Фэнтези,6452.0
26256,Таймлесс. Рубиновая книга,movie,,"Приключения,Фэнтези,Фантастика",6980.0
25725,Тайна «Волчьей пасти»,movie,,Приключения,5640.0
7684,Тайна «Волчьей пасти»,serial_with_season,,Приключения,11723.0
27415,Тайна Черных дроздов,movie,,"Детектив,Триллер",5496.0
3166,Тайна магазина игрушек,movie,,Мультипликационный фильм,5618.0
27855,Тайна семьи Морзе. Фоменко,movie,,Шоу,859.0
26252,Тайная жизнь,movie,,Драма,5296.0
26889,Тайное влечение,movie,,Драма,6405.0
24967,Тайны Бермудского треугольника,movie,,"Триллер,Фантастика,Боевик",14564.0
5122,Тайны миллиардера,serial_with_season,,Документальный,15468.0
26987,Тайны прошлого,movie,,"Драма,Комедия",5590.0
19023,Такое КИНО,serial_with_season,,Шоу,5334.0
24994,Такси 2,movie,,Комедийный боевик,5280.0
7357,Такси 3,movie,,Комедийный боевик,5400.0
26005,Такси 5,movie,,Комедийный боевик,6180.0
27699,Таможня дает добро,movie,,"Фильм,Комедия",6235.0
9564,"Танкер ""Танго""",serial_with_season,,Детектив,18544.0
25991,Танки,movie,,"Исторический,Военный",5362.0
21544,Танцовщица,movie,,Биографическая драма,6445.0
25243,Танцуй сердцем,movie,,"Музыка,Драма,Комедия",6262.0
17855,Танцы без правил,serial_with_season,,"Реалити-шоу,Спорт",9040.0
9414,Танцы на улицах: Нью-Йорк,movie,,Мелодрама,5840.0
26055,Танцы насмерть,movie,,Фантастика,5906.0
10892,Тарас Бульба,movie,,Испания,7554.0
7235,Тарас Бульба,serial_with_season,,Испания,9078.0
25058,Тарзан,movie,,Мультипликационный фильм,5413.0
24654,Тарзан. Легенда,movie,,"Приключения,Фэнтези,Мелодрама,Драма,Боевик",6324.0
26397,Тариф Новогодний,movie,,"Фэнтези,Комедия",4954.0
15499,Твин Пикс,serial_with_season,,"Криминал,Детектив,Фэнтези,Триллер,Драма",145743.0
20722,Твой мир,serial_with_season,,"Детектив,Мелодрама",42501.0
16599,Тебе конец!,movie,,Триллер,5410.0
19284,Тебя никогда здесь не было,movie,,"Детектив,Триллер,Драма",5148.0
26767,Тегеран-43. 1 серия,movie,,Военная драма,4456.0
9548,Тегеран-43. 2 серия,movie,,Военная драма,4251.0
26749,Телепорт,movie,,"Триллер,Фантастика,Боевик",5086.0
14051,Телоп,serial_with_season,,"Сериал,Драма",2992.0
11020,Телохранитель,movie,,"Криминал,Драма",5944.0
26116,Телохранитель,movie,,"Музыка,Мелодрама,Драма,Боевик",7437.0
27930,Телохранитель бабушки,movie,,"Криминальная комедия,Драма",5050.0
10189,Тем летом,movie,,"Мелодрама,Комедия",4814.0
28211,Темное наследие,movie,,"Детектив,Триллер,Драма",6393.0
1079,Темные начала,serial_with_season,,"Приключения,Семейный,Фэнтези,Драма",46461.0
9948,Темный мир: Равновесие,serial_with_season,,Фэнтези,35967.0
25228,Темный рыцарь,movie,,"Фантастический боевик,Криминальный триллер,Драма",8754.0
26957,Темный рыцарь. Возрождение легенды,movie,,"Фантастический боевик,Триллер,Драма",9464.0
12768,Темпл,serial_with_season,,"Криминал,Триллер,Драма",21071.0
22843,Тень,movie,,"Фэнтези,Мелодрама,Драма,Комедия",5173.0
4808,Тень,movie,,Драма,6654.0
29328,Тень,movie,,Драма,6414.0
24742,Тень врага,movie,,Военная драма,5360.0
25912,Теория убийств,movie,,"Ужасы,Триллер",4900.0
25387,Теория хаоса,movie,,"Мелодрама,Драма,Комедия",5030.0
18736,Теплые источники,movie,,"Биография,Драма",6917.0
26513,Терминал,movie,,"Мелодрама,Драма,Комедия",7410.0
26910,Терминатор 2: Судный день,movie,,Фантастический боевик,9360.0
7544,Терминатор: Генезис,movie,,"Триллер,Фантастика,Боевик",7234.0
29568,Территория,movie,,Драма,9110.0
20719,Территория,serial_with_season,,"Фэнтези,Драма",21809.0
2400,Территория тьмы 3D,movie,,"Криминал,Детектив,Фильм,Триллер",5071.0
25546,Теснота,movie,,Драма,7358.0
1097,Тесты для настоящих мужчин,movie,,Драма,4125.0
10821,Техасская резня бензопилой 3D,movie,,Ужасы,5265.0
26249,Техасская резня бензопилой: Кожаное лицо,movie,,Ужасы,5024.0
25591,Технологии. Фоменко,movie,,Шоу,33.0
24326,ТиДжей Миллер. Эпично Комичный,movie,,"Стендап,Комедия",3496.0
19965,ТикТок талант,serial_with_season,,Юмор,15945.0
29924,Тима и Тома,serial_with_season,,Мультсериал,15600.0
19745,Типа крутые легавые,movie,,"Комедийный боевик,Детектив",6948.0
5750,Тихая гавань,movie,,Мелодрама,6649.0
15571,Тихий океан,serial_with_season,,"Военный,Драма",30725.0
26500,Тихое место,movie,,"Ужасы,Фантастика,Драма",5193.0
16567,Тихоокеанский рубеж,movie,,"Фантастический боевик,Приключения",7551.0
10161,Токийская невеста,movie,,Мелодрама,5852.0
25765,Только бог простит,movie,,"Криминал,Драма,Боевик",5145.0
7373,Только ты,serial_with_season,,"Криминал,Драма",21635.0
28948,Том Сойер,movie,,"Приключения,Семейный",6381.0
21071,Том и Джерри,movie,,"Приключения,Семейный,Комедия",5813.0
7646,Том и Джерри: История о Щелкунчике (специальное издание),movie,,Мультипликационный фильм,4585.0
14551,Томми,serial_with_season,,Драма,29274.0
9160,Тони Эрдманн,movie,,Комедийная драма,9345.0
26603,Топ-модель,movie,,Драма,6216.0
8557,Торговец сном,movie,,"Фантастика,Драма",5146.0
29037,Торпедоносцы,movie,,"Военная драма,Драма",5422.0
27107,Тот самый Мюнхгаузен,movie,,"Фэнтези драма,Фэнтези",8028.0
16760,Тотем,movie,,Драма,5187.0
29501,Точка,movie,,Драма,5145.0
12481,Точка возврата,movie,,"Криминальная драма,Боевик",5531.0
28204,Точка невозврата,movie,,"Триллер,Драма,Боевик",6290.0
7473,"Точка, точка, запятая",movie,,Комедия,4732.0
29083,Трактир на Пятницкой,movie,,Детектив,5100.0
27092,Трактористы,movie,,Комедия,4949.0
24817,Трамбо,movie,,"Биография,Драма",7142.0
10713,Транзит,serial_without_season,,Драма,7520.0
27669,Трансильмания,movie,,Комедия,5545.0
5727,Трансформеры,movie,,"Фантастика,Боевик",8251.0
8714,Трансформеры 3: Темная сторона Луны,movie,,"Фантастика,Боевик",8882.0
25323,Трансформеры: Месть падших,movie,,"Фантастика,Боевик",8622.0
25671,Трансформеры: Последний рыцарь,movie,,"Фантастика,Боевик",8891.0
25337,Трансформеры: Эпоха истребления,movie,,"Фантастика,Боевик",9500.0
24861,Трембита,movie,,Мюзикл,5241.0
25684,Тренер,movie,,Спортивная драма,7943.0
15583,Третий день,serial_with_season,,"Детектив,Триллер,Драма",26220.0
19158,Третье убийство,movie,,"Детектив,Триллер",7179.0
9209,Третья звезда,movie,,Драма,5307.0
26174,Треугольник,movie,,"Детектив,Триллер",5693.0
3337,Три богатыря и Морской царь,movie,,Мультфильм,4414.0
818,Три богатыря и Шамаханская царица,movie,,Мультфильм,4585.0
12128,Три богатыря и наследница престола,movie,,"Приключения,Мультфильм",4870.0
3383,Три богатыря и принцесса Египта,movie,,"Приключения,Мультфильм",4113.0
24987,Три богатыря: На дальних берегах,movie,,"Приключения,Мультфильм",4085.0
26061,Три богатыря: Ход конем,movie,,"Приключения,Мультфильм",4294.0
6268,Три девятки,movie,,"Криминал,Триллер,Драма",6636.0
10141,Три дня лейтенанта Кравцова,serial_with_season,,Военный боевик,10900.0
5450,Три икса: Мировое господство,movie,,"Приключения,Боевик",6144.0
26914,Три метра над уровнем неба,movie,,"Мелодрама,Драма,Боевик",7071.0
26913,Три метра над уровнем неба. Я тебя хочу,movie,,"Мелодрама,Драма",7108.0
26973,Три толстяка,movie,,Сказка,5146.0
9413,Три тополя на Плющихе (цветная версия),movie,,Мелодрама,4516.0
26406,Три часа на побег,movie,,Боевик,4839.0
4961,Тридцать три,movie,,"Фантастика,Комедия",4359.0
4395,Трижды о любви,movie,,"Мелодрама,Драма",5009.0
14624,Тримей,serial_with_season,,Драма,56699.0
22918,Тринадцать друзей Оушена,movie,,"Криминальный триллер,Комедия,Боевик",7026.0
9908,Трио,movie,,"Криминал,Боевик",6160.0
25078,Трио в перьях,movie,,Мультипликационный фильм,4841.0
24879,Тристан и Изольда,movie,,"Приключения,Мелодрама",7196.0
26955,Тройная угроза,movie,,Боевик,5522.0
24824,Трон эльфов,movie,,Мультипликационный фильм,5694.0
12253,Тронутые,movie,,Комедия,5815.0
27426,Троцкий,movie,,Комедийная драма,6510.0
26713,Троя,movie,,"Исторический боевик,Мелодрама,Драма",9365.0
26184,Труффальдино из Бергамо. 1 серия,movie,,"Мюзикл,Мелодрама,Комедия",3940.0
9598,Труффальдино из Бергамо. 2 серия,movie,,"Мюзикл,Мелодрама,Комедия",3826.0
5206,Тульский - Токарев,serial_with_season,,Детектив,33182.0
27816,Туннель: Опасно для жизни,movie,,"Триллер,Драма",5982.0
27718,Тупой и еще тупее,movie,,Комедия,6129.0
26387,Тупой и еще тупее 2,movie,,Комедия,6271.0
5625,Турбозавры,serial_with_season,,Мультсериал,11099.0
5058,Туристас,movie,,"Ужасы,Детектив,Триллер",5382.0
26842,Ты есть...,movie,,Драма,5658.0
17296,Ты как я,serial_with_season,,Семейный,19245.0
10891,Тэд Джонс и затерянный город,movie,,Мультипликационный фильм,5289.0
25483,Тэд-путешественник и тайна царя Мидаса,movie,,Мультипликационный фильм,4890.0
16600,Тэли и Толи,movie,,Комедийная мелодрама,4448.0
8604,Тэмми,movie,,"Мелодрама,Комедия",5565.0
12454,Тёмная Лига Справедливости: Война Апокалипса,movie,,"Фантастический боевик,Мультипликационный фильм",5186.0
28136,Тёмные воды,movie,,"Триллер,Биография,Драма",7296.0
25000,Тёмный мир 3D,movie,,"Фэнтези,Триллер",6060.0
27274,Тёмный мир: Равновесие,movie,,Фэнтези,5479.0
8642,У каждого своя война,serial_with_season,,Драма,49326.0
17982,УЧИТЕЛЯ,serial_with_season,,Драма,34597.0
27407,Убей меня трижды,movie,,Криминальная комедия,5193.0
15451,Убивая Еву,serial_with_season,,"Детектив,Приключения,Триллер,Драма,Боевик",60425.0
27817,Убийства по открыткам,movie,,"Криминал,Детектив,Драма",5266.0
27507,Убийство депутата,movie,,Детектив,5956.0
14381,Убийство на Мидл Бич,serial_with_season,,"Документальный,Криминал,Детектив",15117.0
26485,Убийство священного оленя,movie,,"Ужасы,Триллер,Драма",6964.0
24731,Убийца 2. Против всех,movie,,Криминальный триллер,7047.0
5159,Убитые молнией,movie,,"Фантастика,Драма",3739.0
24914,Убить дракона,movie,,Фэнтези,6951.0
28105,Убить и закопать,movie,,"Триллер,Комедия",5250.0
10213,Убить скуку,serial_with_season,,"Триллер,Драма,Комедия",12670.0
3148,Убойные каникулы,movie,,Комедийный фильм ужасов,5096.0
28968,Убойный огонёк,movie,,Комедия,5590.0
6291,Убрать из друзей,movie,,"Ужасы,Триллер",4723.0
9505,"Угадай, кто?",movie,,"Мелодрама,Комедия",6069.0
10797,Угрюм-река,serial_without_season,,Драма,17914.0
26632,Уедем к чертовой бабушке,movie,,Комедия,5498.0
26778,Ужаленные,movie,,"Хоррор,Ужасы",5012.0
11781,Ужин,movie,,"Криминал,Триллер,Драма",6927.0
19996,Уигсток,movie,,Документальный,5174.0
8639,Уйти красиво,movie,,Криминальная комедия,5546.0
26620,Укротительница тигров,movie,,Комедия,5724.0
26762,Укрощение строптивой,movie,,"Комедийная мелодрама,Комедия",5143.0
28193,Улетные букашки,movie,,Мультипликационный фильм,4861.0
21757,Улица,serial_with_season,,"Драма,Комедия",144726.0
25156,Улица полна неожиданностей,movie,,Комедия,4127.0
26147,Уличные танцы,movie,,"Музыка,Мелодрама",5661.0
29552,Уличные танцы 2,movie,,"Музыка,Мелодрама",4887.0
3921,Уличные танцы 3: Все звезды,movie,,"Семейный,Комедия",5917.0
27135,Ультраамериканцы,movie,,Комедийный боевик,5760.0
23232,Умерь свой энтузиазм,serial_with_season,,Комедия,3421.0
7449,Унесённые ветром,movie,,"Военная драма,История,Мелодрама",13417.0
21475,Универ,serial_with_season,,,167647.0
3604,Универ. Новая общага,serial_with_season,,Комедия,289260.0
10917,Универсальный солдат 2: Братья по оружию,movie,,Боевик,5352.0
18646,Универсальный солдат 3: Неоконченное дело,movie,,Фэнтезийный боевик,5383.0
24378,Универсальный солдат 4,movie,,"Триллер,Фантастика,Боевик",6536.0
16677,Уничтожьте всех дикарей,serial_with_season,,Документальный,13716.0
14928,Уокер,serial_with_season,,"Вестерн,Криминал,Драма,Боевик",19485.0
5525,Употребить до:,movie,,"Мелодрама,Комедия",4245.0
947,Упругость мякоти. Фоменко,movie,,Шоу,1159.0
25388,Упс... Ной уплыл!,movie,,Мультфильм,4958.0
8601,Урфин Джюс и его деревянные солдаты,movie,,Мультипликационный фильм,5227.0
12935,Успеть за две недели,serial_with_season,,"Криминал,Приключения,Драма,Комедия",8759.0
26660,Успех,movie,,Драма,5258.0
27123,Уходя - уходи,movie,,Комедия,5144.0
26771,Уцелевшая,movie,,Боевик,5538.0
10172,Уцелевший,movie,,"Военный,Драма,Боевик",6984.0
27103,Ученик,movie,,Драма,6770.0
24672,Училка,movie,,Драма,7625.0
19369,Училки в законе,serial_with_season,,Комедия,5684.0
3288,Учитель английского,movie,,Комедийная драма,5250.0
4592,Учитель пения,movie,,"Семейный,Комедия",4857.0
19697,ФИТНЕС,serial_with_season,,Комедия,111498.0
21052,ФУТБОЛЬНО,serial_with_season,,"Интервью,Спорт",1434.0
25911,Фагот,movie,,Комедия,3626.0
24740,"Факап, или Хуже не бывает",movie,,"Криминал,Комедия,Боевик",6615.0
30452,Фальшивая популярность,movie,,Документальный,4993.0
15244,Фантазии плохих девочек,serial_with_season,,Для взрослых,7939.0
12166,Фантазия белых ночей,serial_with_season,,Драма,12267.0
25498,Фантастические твари и где они обитают,movie,,"Приключения,Семейный,Фэнтези",7643.0
25746,Фантастические твари: Преступления Грин-де-Вальда,movie,,"Приключения,Семейный,Фэнтези",7699.0
21051,Фантом,serial_with_season,,"Мистика,Детектив",22130.0
11943,Фантом,movie,,"Триллер,Фантастика",5140.0
10843,Фантоцци,movie,,Комедия,5832.0
8474,Фантоцци берет реванш,movie,,Комедия,4937.0
706,Фантоцци уходит на пенсию,movie,,Комедия,5676.0
1996,Фанфан-тюльпан,movie,,"Приключения,Комедия",5671.0
26547,Фарт,movie,,Боевик,5828.0
9734,Фарт,serial_with_season,,"Криминал,Драма",23707.0
26239,Фауст,movie,,Драма,8020.0
12368,Фестиваль Рифкина,movie,,Комедия,5291.0
13415,Физрук,serial_with_season,,Комедия,105372.0
2829,Фиксики,serial_with_season,,Мультсериал,56723.0
2826,Фиксики: Большой секрет,movie,,Мультипликационный фильм,4490.0
27484,Филомена,movie,,Драма,5627.0
10167,Философы: Урок выживания,movie,,"Триллер,Фантастика,Драма",6137.0
21637,Филфак,serial_with_season,,Комедия,26151.0
26094,Финальный счёт,movie,,Боевик,5984.0
887,Финансы. Фоменко,movie,,Шоу,290.0
20780,Фиш и Чип. Вредные друзья,movie,,Мультипликационный фильм,4909.0
27846,Флора и фауна. Фоменко,movie,,Шоу,295.0
25796,Фобия,movie,,Триллер,4712.0
27475,Фокстрот,movie,,Драма,6481.0
24540,Фокус,movie,,"Криминальная драма,Мелодрама,Комедия",6021.0
26154,Фонограмма страсти,movie,,"Детектив,Мелодрама",5813.0
25239,Фонтан,movie,,"Трагикомедия,Комедия",5872.0
20833,Фонтан,movie,,"Детектив,Фантастика,Драма",5579.0
25396,Формула любви,movie,,"Комедийная мелодрама,Комедия",5191.0
10898,Форрест Гамп,movie,,"Мелодрама,Драма",8177.0
26584,Фортуна,movie,,Комедия,5180.0
7922,Фота: с любовью к природе,serial_with_season,,Документальный,8051.0
10156,Француз,movie,,Драма,7392.0
24650,Фред,movie,,"Комедийная мелодрама,Семейный",4860.0
10192,Фруктовый ниндзя. Неистовая сила,serial_with_season,,Мультсериал,8667.0
1772,Футбол. Фоменко,movie,,Шоу,746.0
15441,Футболисты,serial_with_season,,"Спорт,Драма,Комедия",77828.0
21631,Фэшн терапия,serial_with_season,,Реалити-шоу,1404.0
21680,ХБ,serial_with_season,,"Скетчком,Юмор",44413.0
24997,Хакеры преющей сети. Фоменко,movie,,Шоу,995.0
18859,Халк,movie,,"Фантастика,Боевик",7946.0
29850,Ханна. Совершенное оружие,movie,,Боевик,6389.0
24828,Хаос,movie,,Боевик,6360.0
24776,Хардкор,movie,,"Фантастика,Боевик",5721.0
25492,Хареба и Гоги,movie,,Драма,8155.0
28157,Хармс,movie,,"Биография,Драма",5507.0
14633,Хатико: Самый верный друг,movie,,Драма,5350.0
26409,Хватай и беги,movie,,Боевик,5767.0
21867,Хеллбой II: Золотая армия,movie,,"Приключения,Фэнтези,Боевик",6886.0
25458,Химера,movie,,Триллер,4896.0
2964,Химера,movie,,Фантастический триллер,6186.0
10157,Хирургия. Территория любви,serial_with_season,,Мелодрама,11546.0
10223,Хищные птицы: Потрясающая история Харли Квинн,movie,,"Криминальный боевик,Комедия",6265.0
25173,"Хобби, хобби. Фоменко",movie,,Шоу,831.0
24655,Хоббит. Нежданное путешествие,movie,,"Приключения,Фэнтези,Боевик",9756.0
24851,Хоббит: Битва пяти воинств,movie,,"Приключения,Фэнтези,Боевик",8317.0
4517,Хоббит: Пустошь Смауга,movie,,"Приключенческий боевик,Фэнтези",10734.0
26237,Хождение за три моря. 1 серия,movie,,Приключения,5486.0
27550,Хождение за три моря. 2 серия,movie,,Приключения,3117.0
26337,Хозяева ночи,movie,,Криминальная драма,6764.0
12247,Хозяин джунглей,movie,,Криминальная драма,5774.0
25368,Хозяин тайги,movie,,Детектив,4699.0
24723,Холодное лето пятьдесят третьего...,movie,,Драма,5778.0
10194,Холодное танго,movie,,"Военный,Мелодрама,Драма",6143.0
18532,Холостяки,movie,,"Драма,Комедия",5727.0
14544,Хорошая борьба,serial_with_season,,"Криминал,Драма",116866.0
7921,Хорошая девочка,movie,,"Мелодрама,Драма",5345.0
24711,Хорошая погодка для свадьбы,movie,,Комедийная мелодрама,5310.0
10179,Хороший доктор,movie,,Комедия,5172.0
15553,Хороший доктор,serial_with_season,,Драма,160668.0
4531,Хороший лжец,movie,,"Детектив,Драма",6305.0
12243,Хот-дог,movie,,Комедийный боевик,6076.0
10198,Хотел бы я быть здесь,movie,,"Драма,Комедия",6114.0
7773,Хоттабыч,movie,,Комедия,5494.0
25329,Хоть раз в жизни,movie,,Мелодрама,5989.0
10195,Хочешь или нет?,movie,,Мелодрама,5044.0
10905,Хочу в тюрьму,movie,,Комедия,5640.0
26128,Храбрый плавник,movie,,Мультфильм,5618.0
1882,Хранители,movie,,"Фантастика,Боевик",9322.0
15447,Хранители,serial_with_season,,"Детектив,Фантастика,Драма,Боевик",30421.0
6311,Хранители снов,movie,,"Детям,Семейный,Мультфильм",5592.0
25324,Хранитель Луны,movie,,Мультфильм,4887.0
25221,Хранитель времени,movie,,"Детектив,Приключения",7271.0
24670,Хроника пикирующего бомбардировщика,movie,,"Военная драма,Драма",4447.0
25810,Хроники Риддика,movie,,"Фантастический боевик,Приключения,Триллер",6856.0
27406,Хэппи-энд,movie,,"Драма,Комедия",6166.0
26830,Царевич Проша,movie,,Сказка,5081.0
27093,Цареубийца,movie,,Драма,5900.0
4848,Царская охота,movie,,"Исторический,Драма",6242.0
4457,Царство красоты,movie,,Драма,5869.0
