,serial_with_season,movie,serial_without_season
311953,0,1616,0
311955,0,1288,0
311957,0,5448,0
311959,0,5938,0
311963,0,8684,0
311967,0,10261,0
311970,0,4603,0
311971,0,1858,0
311972,0,30734,0
311977,0,7157,0
311979,0,2,0
311980,0,61,0
311981,2443,6050,0
311984,0,2936,0
311988,3151,13244,0
311995,0,3652,0
311996,0,215,0
311998,0,9,0
311999,0,3,0
312000,0,2805,0
312003,0,95766,0
312026,0,8661,0
312029,0,16345,0
312033,0,17548,0
312036,0,3224,0
312040,224,467,0
312043,0,30,0
312044,0,2,0
312045,0,234,0
312048,0,2606,0
312052,0,5268,0
312053,0,6780,0
312055,10,294,0
312059,0,51,0
312060,2809,13930,0
312069,0,35367,0
312078,0,44,0
312079,0,9586,0
312081,0,3287,0
312082,0,809,0
312083,0,512,0
312084,0,1013,0
312085,110,0,0
312088,0,4528,0
312089,0,2696,0
312091,0,0,173
312092,0,6092,0
312094,0,11640,0
312097,0,1940,0
312100,600,48212,0
312119,0,8731,0
312123,1286,53934,0
312152,0,152,0
312153,0,5542,0
312154,0,20233,0
312162,43,4066,0
312165,0,489,0
312166,0,6719,0
312168,0,9721,0
312172,0,4919,0
312173,0,30700,0
312181,0,27,0
312182,0,227,0
312183,8847,0,0
312198,0,22261,0
312204,0,269,0
312205,0,5470,0
312206,33807,1802,4123
312221,0,18678,0
312229,0,5537,0
312230,0,1477,0
312233,0,422,0
312238,0,1211,0
312239,0,730,0
312241,28,2975,0
312248,0,13951,0
312252,0,52962,1109
312271,0,4868,0
312272,0,924,0
312273,0,7906,0
312275,0,3749,0
312276,0,20744,0
312282,0,5354,0
312283,0,1200,0
312284,0,3930,0
312286,321,8,0
312289,0,11205,0
312292,0,5007,0
312293,0,9,0
312294,0,5,0
312295,12,7,0
312297,0,3586,0
312299,0,4856,0
312301,0,12,0
312302,70414,0,0
312353,0,9721,0
312355,0,469,0
312357,0,502,0
312360,0,1070,0
312361,0,515,0
312364,0,10,0
312366,0,1117,0
312368,0,6045,0
312369,0,11858,0
312373,0,7676,0
312375,0,666,0
312378,0,6317,0
312381,2684,17669,0
312395,0,3826,0
312396,0,13307,0
312403,2755,11001,0
312406,0,59,0
312407,0,1460,0
312408,0,5862,0
312410,0,13880,0
312415,0,48390,0
312426,0,8061,0
312427,0,11310,0
312430,0,15027,0
312437,0,2764,0
312439,0,26499,0
312446,0,50,0
312447,0,6015,0
312448,4702,2033,0
312460,0,408,0
312461,1499,10974,0
312474,0,6199,0
312475,0,5006,0
312477,0,9353,0
312479,0,167,0
312481,0,2573,0
312482,0,1908,0
312483,0,194094,0
312526,0,15,0
312527,0,434,0
312528,0,1550,0
312530,0,5,0
312531,0,5977,0
312533,0,2022,0
312536,0,742,0
312539,0,1863,553
312542,0,8133,0
312544,0,5489,0
312545,2,0,0
312546,0,714,0
312547,0,3,0
312548,0,1758,0
312549,0,3037,0
312550,20811,0,0
312558,25239,0,0
312566,0,4083,0
312567,0,296,0
312568,155561,15036,0
312623,0,30374,0
312630,0,2460,0
312631,0,16708,0
312637,0,912,0
312638,0,1079,0
312639,0,4850,0
312642,23345,14564,0
312658,15,36,0
312662,0,379,0
312663,281,0,0
312664,1688,46970,0
312677,7,21596,0
312682,0,335,0
312683,0,5469,0
312686,0,93,0
312687,0,4547,0
312689,0,1688,0
312691,5403,127,0
312694,0,3441,0
312695,0,6782,0
312697,0,8514,0
312700,0,1508,0
312701,0,26166,0
312709,0,384,0
312710,0,20,0
312711,0,31,0
312712,9939,9023,0
312723,0,323,0
312728,0,12,0
312729,0,3906,0
312730,0,3961,0
312732,0,40207,0
312739,0,35522,0
312749,0,4909,0
312755,0,18,0
312756,0,2962,0
312758,0,2619,0
312760,0,293,0
312762,0,8369,0
312766,0,7,0
312767,0,227,0
312768,0,7524,0
312770,0,11562,0
312776,0,13093,0
312782,0,20,0
312783,0,63083,0
312795,0,492,0
312797,0,1008,0
312798,0,776,0
312800,727,15801,0
312810,0,13,0
312811,0,10962,0
312814,0,1535,0
312815,0,2573,0
312816,0,144,0
312817,0,26333,0
312837,0,4317,0
312839,0,77,0
312840,0,13823,0
312844,0,49912,0
312862,0,6146,0
312863,5217,10030,0
312869,0,2402,0
312872,12082,11247,0
312882,0,211,0
312883,0,2,0
312884,0,33,0
312887,0,26,0
312888,0,4291,0
312889,0,2574,0
312890,0,5193,0
312891,39803,8544,0
312908,0,30,0
312909,0,6507,0
312912,44,4492,0
312922,13685,0,0
312928,1200,22898,0
312934,0,19566,0
312942,0,6298,0
312945,0,2112,0
312948,0,14676,0
312955,0,96724,0
312979,0,110,0
312981,1498,98673,0
313008,0,1588,0
313010,0,1003,0
313011,45,8131,0
313014,0,11615,0
313016,5261,90902,0
313058,0,5538,0
313059,0,55958,0
313070,0,27525,0
313077,0,3064,0
313079,0,1964,0
313081,0,1432,0
313083,0,13376,0
313086,0,5751,0
313087,0,44,0
313088,0,13297,0
313095,131261,0,0
313177,0,11027,0
313181,0,17321,0
313184,0,11,0
313185,0,27,0
313186,0,3787,0
313187,0,3,0
313188,0,893,0
313191,0,9980,0
313193,0,268,0
313194,0,448,0
313197,0,2992,0
313198,0,92,0
313199,0,2450,0
313200,0,35,0
313201,0,1460,0
313206,1484,0,0
313207,0,4,0
313208,197724,0,0
313289,0,4826,0
313290,0,375,0
313293,0,20882,0
313301,0,4701,0
313302,0,1951,0
313303,0,5297,0
313304,0,2402,0
313305,0,6623,0
313310,0,4627,0
313311,18326,0,0
313318,0,9481,0
313320,0,28712,0
313332,0,3079,0
313334,0,3350,0
313335,0,2433,0
313338,0,28999,0
313346,0,17297,0
313352,0,5298,0
313354,0,46,0
313355,0,21475,0
313359,0,1358,0
313362,0,1834,0
313365,133,0,0
313366,0,28711,0
313374,0,973,0
313375,0,9394,0
313378,0,1121,0
313379,0,6106,0
313380,0,1428,0
313381,0,23090,0
313388,1886,6344,0
313418,0,61756,0
313435,320,335,0
313441,0,12946,0
313448,0,1556,0
313449,0,6092,0
313450,0,141,0
313451,0,7505,0
313452,0,8,0
313453,0,63,0
313454,17,0,0
313455,0,28622,0
313461,0,2904,0
313463,0,148,0
313464,0,6523,0
313465,0,37166,0
313474,326,10446,0
313484,0,1186,0
313485,0,31872,0
313494,0,1571,0
313497,0,29936,0
313509,15346,69,0
313543,0,9,0
313544,0,3302,0
313548,5,0,0
313549,0,16095,0
313554,0,328,0
313556,0,8731,0
313559,0,575,0
313560,0,2068,0
313562,0,10512,0
313564,0,2371,0
313565,0,3790,0
313566,0,1040,0
313567,2785,0,0
313569,0,5321,4808
313572,0,4042,0
313574,0,786,0
313578,1132,10271,0
313582,0,19,0
313583,0,3472,0
313584,3473,89509,0
313619,0,43492,0
313628,160,5082,0
313632,166,9426,0
313638,0,4473,0
313642,0,6057,0
313643,0,14300,42
313649,0,92,0
313650,0,97149,0
313683,0,6238,0
313689,535,0,0
313690,8343,15229,0
313704,0,106,0
313705,0,391,0
313706,0,3931,0
313710,0,29305,0
313720,3,2497,0
313723,39,52,0
313725,3726,210,0
313727,0,6611,0
313732,0,12321,0
313743,0,9163,0
313745,0,17,0
313746,0,14998,0
313749,0,12,0
313751,0,70,0
313752,21,3352,0
313754,0,49,0
313755,0,13291,0
313758,0,1,0
313759,151782,0,0
313808,0,30,0
313809,818,8582,0
313821,0,20,0
313823,0,1425,0
313826,0,5338,0
313829,0,1200,0
313830,0,27340,0
313837,0,56,735
313839,0,18389,0
313843,0,12758,0
313846,0,7,0
313847,1059,0,0
313848,0,5802,0
313850,29726,0,0
313861,0,1597,0
313863,0,1712,0
313864,0,729,0
313865,0,4921,0
313866,0,7258,0
313869,0,397,0
313872,0,7720,0
313876,24802,9992,0
313890,0,5736,0
313891,0,7645,0
313900,0,3600,0
313902,0,1664,0
313903,0,11804,0
313907,0,6888,0
313908,0,1059,0
313910,0,2,0
313911,0,500,0
313912,0,26842,0
313922,0,1265,0
313923,0,24,0
313924,9510,337305,0
314036,113,12311,0
314047,0,8,0
314048,0,17241,0
314053,0,12,0
314055,31023,20265,0
314078,0,2,0
314079,0,4,0
314080,0,8574,0
314082,0,8379,0
314087,0,6391,0
314092,0,7078,0
314096,0,6397,0
314097,0,6490,0
314101,0,12369,0
314104,0,6168,0
314105,0,4986,0
314107,0,4230,0
314110,0,340,0
314111,0,6628,0
314112,0,5885,0
314114,0,4425,0
314115,0,365,0
314117,0,10260,4825
314123,0,1781,0
314125,0,552,0
314126,0,111,0
314127,0,8561,0
314135,129236,24802,0
314182,0,2357,0
314183,0,6445,0
314184,0,10387,0
314187,0,6907,0
314189,28,16746,0
314194,0,19979,0
314198,0,812,0
314200,12,0,0
314201,0,4097,0
314206,0,11593,0
314209,1032,45884,0
314227,0,4713,0
314228,0,52,0
314229,0,1376,0
314230,0,1120,0
314231,0,5317,0
314232,0,4278,0
314236,0,3,0
314237,0,74,0
314239,312,7058,0
314247,0,5226,0
314248,0,1925,0
314250,7,26,0
314253,0,40,0
314254,0,8634,0
314256,0,42161,0
314269,0,54081,0
314285,0,4159,0
314289,0,227,0
314290,127032,190903,0
314387,78,2139,0
314391,0,3269,0
314393,0,12705,0
314397,0,5424,0
314400,0,63148,0
314413,0,2463,0
314414,0,483,0
314418,0,16,0
314420,4,6612,0
314426,0,6367,0
314427,0,5753,0
314430,101128,539,0
314474,0,3763,0
314477,0,23,0
314478,0,979,0
314479,0,10936,0
314482,143891,0,0
314530,0,9950,0
314535,0,2642,0
314536,0,452,0
314537,0,453,0
314539,0,23906,0
314547,0,141,0
314548,0,69,0
314549,0,6015,0
314550,22090,10201,0
314561,2143,105,0
314563,0,26192,0
314570,0,8092,0
314572,0,34168,0
314581,0,3453,0
314584,0,2,0
314585,0,4576,0
314588,0,8461,0
314593,0,2920,0
314597,0,3120,0
314598,0,17958,0
314604,0,8630,0
314606,1079,0,0
314607,3,0,0
314608,0,269,0
314609,9281,7490,0
314617,0,17,0
314618,0,9418,0
314620,0,8551,0
314622,0,1847,0
314624,0,13,0
314625,18773,76029,0
314656,2323,5367,0
314669,0,986,0
314670,0,9,0
314671,0,521,0
314672,0,33516,0
314684,0,4310,0
314685,0,21,0
314686,0,442,0
314689,23125,0,0
314700,0,2082,0
314701,0,24202,0
314708,0,15366,0
314713,0,1489,0
314714,0,2494,0
314715,0,77390,0
314733,0,26838,0
314739,0,17622,0
314744,0,10280,0
314747,0,4711,0
314748,0,2846,0
314749,0,5782,0
314751,0,32584,0
314759,0,1039,0
314760,0,2536,0
314762,14,0,0
314763,0,1886,0
314765,0,7576,0
314766,0,13120,0
314768,0,8661,0
314769,0,214,0
314771,0,1114,0
314772,0,11678,0
314776,0,24733,0
314786,3270,5968,0
314808,1814,795,1118
314812,25,5237,0
314814,0,47,0
314815,0,3628,0
314818,0,80980,0
314841,0,6841,0
314844,386,0,0
314845,0,3899,0
314847,0,1466,0
314850,0,1067,0
314851,0,663,0
314852,0,10018,0
314855,0,1945,0
314858,0,472,0
314860,0,5528,0
314861,0,19201,0
314867,0,28379,0
314873,0,7426,0
314874,0,14726,123
314879,0,6499,0
314880,0,13805,0
314883,0,69,0
314884,0,16803,0
314887,0,18098,0
314892,0,5358,0
314894,0,9753,0
314898,0,489,0
314899,7999,16567,0
314906,9325,0,0
314909,0,2064,0
314910,0,50,0
314912,0,189,0
314913,0,30781,0
314923,0,1905,0
314925,0,3725,0
314927,0,150837,0
314966,0,5141,0
314967,0,3233,0
314969,0,1145,0
314970,0,8596,0
314974,0,5,0
314975,3,4146,0
314979,0,8454,0
314984,0,3344,0
314985,0,6014,0
314987,0,15832,0
314994,3183,0,0
315003,0,18,0
315004,0,3,0
315005,6988,3685,0
315014,0,169011,0
315055,0,5561,0
315056,0,5216,0
315058,0,7054,0
315062,0,40942,0
315080,0,153,0
315081,0,78,0
315082,0,12,0
315083,5,22351,0
315091,0,6628,0
315092,0,2,0
315093,0,19,0
315094,0,8415,0
315098,0,1129,0
315099,0,6584,0
315102,0,231,0
315103,2272,8139,0
315108,19301,79469,0
315139,0,2377,0
315141,0,5607,0
315143,0,78993,0
315165,0,5726,0
315167,0,9,0
315168,0,4860,0
315169,0,5280,0
315170,0,4124,0
315172,0,10442,0
315176,0,1016,0
315178,0,2071,0
315179,0,102810,0
315211,0,14286,0
315215,0,2883,0
315216,0,456,0
315217,0,145,0
315218,0,278,0
315219,0,12590,0
315223,0,1384,0
315224,0,58,0
315226,1811,23119,0
315234,0,9210,0
315240,0,18516,0
315245,0,28629,0
315251,307,668,0
315253,1213,27459,0
315261,0,4309,0
315263,0,53408,0
315278,0,20,0
315279,0,57,0
315280,0,27,0
315281,0,104,0
315282,0,420,0
315283,0,133,0
315284,8127,9386,0
315289,0,5517,0
315290,2985,24852,0
315303,52,28688,0
315339,0,70,0
315340,0,21018,0
315344,0,4023,0
315345,0,9855,0
315349,0,300,0
315352,0,7117,0
315353,0,1943,0
315354,0,1032,0
315355,25,0,0
315356,0,9442,0
315358,66209,0,0
315384,0,25207,0
315393,0,16,0
315395,11302,20902,0
315404,973,6328,0
315410,0,4744,0
315411,0,14604,0
315416,0,3676,0
315417,0,13,0
315418,0,3630,0
315420,1073,70549,0
315438,3,0,0
315439,0,32170,0
315445,0,9900,0
315450,0,1726,0
315453,0,7490,0
315455,0,8847,0
315457,77,51134,0
315468,0,12459,0
315473,0,2574,0
315475,0,4532,0
315476,88,107335,0
315510,0,1249,0
315511,0,2425,0
315516,0,16095,0
315519,0,512,0
315520,0,39,0
315521,0,4024,0
315522,43777,0,0
315539,47689,56678,0
315619,0,5674,0
315622,0,7453,0
315624,0,10791,0
315627,0,49,0
315628,0,3600,0
315629,0,356,0
315631,52,0,0
315633,0,13,0
315634,24121,31575,0
315724,0,11,0
315725,0,2218,0
315726,0,6918,0
315728,0,5299,0
315729,39393,7923,0
316172,0,5638,0
316173,0,14381,0
316179,0,5658,0
316180,0,381,0
316181,0,57,0
316182,161731,1502,0
316247,172,6343,0
316249,221,0,0
316251,0,11903,0
316253,0,514,0
316255,0,7271,0
316258,0,799,0
316259,0,24,0
316260,723,258,0
316262,0,19095,0
316266,2059,19257,0
316275,0,13340,0
316279,25333,4767,0
316296,0,6486,0
316298,0,24544,0
316302,0,3,0
316305,0,5177,0
316307,0,30911,0
316317,0,4740,0
316319,30301,64536,0
316346,0,13835,0
316350,0,12992,0
316354,0,5639,0
316356,0,6508,0
316357,0,0,31
316358,2661,0,0
316359,0,2151,0
316361,0,51,0
316362,0,5742,0
316364,0,2355,0
316367,0,1707,0
316368,0,5093,0
316370,0,11724,0
316374,20,1265,283
316379,1641,155175,0
316436,0,12705,0
316439,0,5281,0
316441,0,496,0
316442,0,7254,0
316444,262,233,0
316446,0,1,0
316447,0,28741,0
316455,0,3183,0
316456,0,14768,0
316461,0,2162,0
316462,5022,0,0
316466,0,1301,0
316467,0,10722,0
316469,0,5,0
316470,0,2130,0
316472,2874,6067,0
316475,0,5675,0
316477,0,238,0
316478,0,1758,0
316479,59,17645,0
316488,0,154423,3265
316531,0,3844,0
316533,0,26181,0
316539,0,7426,0
316543,494,0,0
316544,7,9765,0
316552,0,26,0
316553,0,2642,0
316554,0,12814,0
316557,1684,0,0
316558,0,888,0
316559,305,0,0
316560,0,1316,0
316561,0,17611,0
316567,0,11719,0
316569,0,15113,0
316576,0,2664,0
316577,0,432,0
316578,0,11695,0
316582,0,15578,0
316588,0,796,0
316591,0,334,0
316592,76,0,0
316593,0,4883,0
316595,0,7,0
316596,0,9,0
316597,0,10,0
316598,0,7658,0
316601,0,128564,0
316632,0,8,0
316633,0,801,0
316634,86777,6,0
316664,0,4567,0
316665,0,5581,0
316672,0,87871,0
316695,0,1310,0
316696,0,4580,0
316698,0,14729,0
316703,0,1,0
316704,0,857,0
316705,0,114,0
316706,0,320,0
316707,0,27005,0
316717,2454,0,0
316718,37,3687,0
316722,0,38,0
316723,0,561,0
316725,4,0,0
316726,0,12521,0
316728,0,2228,0
316732,17780,49140,0
316759,0,5410,0
316760,0,121407,0
316795,0,4889,0
316798,2564,36999,0
316811,0,117,0
316812,0,6417,0
316813,0,3117,0
316816,0,7401,0
316822,17502,39319,0
316841,33,0,0
316843,0,511,0
316844,0,16536,0
316849,0,11,0
316850,0,6959,0
316853,0,2369,0
316854,9033,40657,0
316868,2880,0,0
316869,437,0,0
316871,0,4919,0
316873,0,1461,0
316874,0,21,0
316875,0,15682,0
316878,0,5069,0
316880,0,470,0
316881,0,1130,0
316883,0,2,0
316884,0,5920,0
316886,0,2223,0
316888,0,5387,0
316890,0,6991,0
316892,22596,21481,0
316911,0,410,0
316913,0,12,0
316914,0,5401,0
316915,0,10589,0
316920,0,444,0
316921,0,9991,0
316924,0,12211,0
316928,0,12887,0
316932,0,39,0
316933,0,29,0
316934,0,652,0
316935,1295,1212,0
316941,0,7429,0
316943,0,34,0
316944,151296,194737,0
317055,3293,11990,0
317070,0,6634,0
317076,0,2902,0
317078,0,17,0
317079,0,651,0
317081,0,4918,0
317083,7,0,0
317084,2472,3663,0
317091,0,865,0
317092,3,0,0
317093,0,550,0
317094,0,1178,0
317095,0,2512,0
317098,0,15541,0
317102,0,1327,0
317105,0,2981,0
317106,0,692,0
317108,0,7087,0
317111,0,86,0
317113,0,5496,0
317114,0,5496,0
317116,11,7430,0
317121,0,430,0
317122,0,303,0
317123,0,9506,0
317134,0,2626,0
317135,0,5000,0
317136,0,23274,0
317141,0,8804,0
317147,0,10084,0
317150,0,5502,0
317152,12706,5040,0
317158,0,746,0
317160,0,119591,0
317191,0,16958,0
317195,104414,29587,0
317236,8,23126,7646
317248,0,7,0
317249,0,16399,0
317255,0,12053,0
317265,5432,0,0
317267,0,5987,0
317271,0,3295,0
317272,0,62844,0
317285,0,5264,0
317286,69943,4309,0
317319,30592,22517,0
317353,0,31529,0
317363,0,6,0
317364,0,5985,0
317366,805,0,0
317368,0,5566,0
317370,0,682,0
317371,0,14,0
317372,0,1860,0
317373,0,44,0
317374,0,338,0
317377,0,1825,0
317378,0,1426,0
317380,0,5410,0
317383,0,25376,0
317390,10826,0,0
317394,0,1590,0
317395,0,7095,0
317399,2835,30849,0
317420,773,11789,0
317426,0,19,0
317427,0,471,0
317428,0,10949,0
317431,0,2033,0
317433,0,18490,0
317436,0,7723,0
317441,0,182,0
317442,0,5411,0
317443,30,7922,0
317446,0,11,0
317447,0,959,0
317449,0,7310,0
317451,0,10,0
317452,0,5246,0
317453,0,268,0
317454,0,5738,0
317456,248,24,0
317460,0,2030,0
317461,0,6008,0
317462,0,53672,0
317474,0,16425,0
317478,0,11248,0
317480,0,28494,0
317494,0,4057,0
317497,0,23585,0
317512,0,103618,0
317543,0,11529,0
317547,0,22997,0
317553,0,5,0
317556,235,455,0
317558,0,20600,0
317574,0,112,0
317576,0,30,0
317577,0,3224,0
317578,0,19364,0
317583,0,1649,0
317584,0,1,0
317585,0,6090,0
317586,0,12,0
317587,0,1976,0
317588,7056,0,0
317591,0,1188,0
317592,5981,0,0
317594,0,720,0
317595,0,12,0
317597,0,3162,0
317598,1456,1985,0
317603,0,3204,0
317604,0,3446,0
317606,0,17,0
317607,0,1290,0
317608,0,810,0
317610,0,4432,0
317611,0,2769,0
317612,0,17268,0
317617,0,5853,0
317618,0,7820,0
317625,0,306,0
317627,0,130,0
317628,6178,1323,0
317634,0,5415,0
317635,0,6144,0
317637,0,24,0
317639,0,3103,0
317640,0,27121,0
317647,1284,0,0
317648,0,18040,0
317652,0,1484,0
317653,11,13067,0
317658,0,300,0
317659,0,1787,0
317661,0,1,0
317662,0,13393,0
317665,1109,1947,0
317669,0,745,0
317670,0,103071,0
317704,0,4720,0
317705,259033,10240,0
317793,0,6240,0
317794,826,2981,0
317797,0,12245,0
317803,0,11419,0
317805,0,4482,0
317807,0,5518,0
317809,0,9797,0
317811,0,14315,0
317815,0,3709,0
317816,0,11,0
317817,1460,4706,0
317820,0,7400,0
317821,0,21288,0
317827,423,11273,0
317833,0,5399,0
317836,0,34984,0
317842,0,137925,3071
317882,0,77,0
317883,0,109,0
317884,1557,2556,0
317889,0,6795,0
317893,0,6030,0
317895,37708,14485,0
317916,0,366,0
317917,0,599,0
317918,0,3984,0
317919,0,533,0
317920,0,6059,0
317921,0,756,0
317922,0,16,0
317923,0,3326,0
317924,0,7112,0
317925,159,13002,0
317930,0,238,0
317931,0,3743,0
317940,307,1836,0
317945,0,6014,0
317946,0,1192,0
317947,0,52,0
317949,0,338,0
317950,0,7862,0
317952,0,5120,0
317953,0,9722,0
317956,740,698,0
317958,9,4347,0
317961,211,21436,0
317967,12,3637,0
317972,0,6,0
317973,0,310,0
317975,0,101,0
317976,366,4219,0
317978,137,37,0
317980,0,26,0
317981,0,95042,0
318009,0,696,0
318010,0,22380,0
318018,0,1312,0
318020,2079,6767,0
318028,0,7672,0
318030,0,13060,0
318033,10012,31781,0
318044,0,557,0
318045,0,7667,0
318046,0,542,0
318047,0,22337,0
318051,0,457,0
318052,0,4687,0
318053,0,11061,0
318056,0,536,0
318057,0,3069,0
318058,0,6078,0
318059,0,28254,0
318065,0,12373,0
318068,0,332,0
318069,0,5110,0
318070,0,120,0
318073,0,4,0
318074,0,6235,0
318075,0,898,0
318076,0,6138,0
318077,0,2754,0
318081,0,6256,0
318083,0,2414,0
318085,0,22,0
318087,0,266,0
318088,0,12166,0
318093,5730,14255,0
318102,0,2,0
318103,123656,4478,0
318154,0,7642,0
318155,0,7083,0
318157,0,6913,0
318160,0,1370,0
318161,0,544,0
318165,0,5339,0
318167,0,1,0
318168,8134,4200,0
318172,0,4416,0
318173,0,10377,0
318175,0,325,0
318176,0,16921,0
318179,0,4995,0
318181,27,0,0
318182,0,2040,0
318184,40,0,0
318185,0,72,0
318186,0,302,0
318189,0,1720,0
318190,0,14331,0
318192,0,6233,0
318194,0,6,0
318195,0,6394,0
318197,0,11965,0
318202,0,11583,0
318204,0,14086,0
318209,0,210,0
318210,0,637,0
318211,132,11567,0
318214,0,3,0
318215,0,4738,0
318216,0,3410,0
318217,0,248,0
318219,230,0,0
318220,1525,9631,0
318226,0,3,0
318227,0,51614,0
318242,0,1746,0
318243,35530,4,0
318265,0,603,0
318266,0,9,0
318267,0,239,0
318270,0,1221,0
318271,0,371,0
318272,0,4543,0
318274,0,19894,0
318280,0,723,0
318281,0,12982,0
318285,373,0,0
318286,0,209,0
318288,0,20852,0
318297,0,2,0
318298,0,12,0
318299,0,6803,0
318302,0,48475,0
318312,0,2861,0
318313,4,1421,0
318315,0,22953,0
318364,0,5197,0
318365,0,2412,0
318367,0,16,0
318369,0,6579,0
318372,0,4865,0
318373,0,97,0
318375,0,2641,0
318377,0,5,0
318378,0,10103,0
318382,0,1149,0
318383,111,4928,0
318385,0,1063,0
318386,0,12,0
318387,2641,0,0
318388,152661,24599,0
318453,0,6744,0
318454,0,783,0
318456,0,1469,0
318458,781,0,0
318461,0,43,0
318462,0,677,0
318463,0,693,0
318464,0,806,0
318465,0,2021,0
318466,0,4084,0
318468,0,18518,0
318474,0,112376,0
318517,0,435,0
318518,0,695,0
318519,0,11628,0
318521,0,6285,0
318522,0,5552,0
318523,0,3747,0
318525,256,12230,0
318531,0,5814,0
318532,0,79,0
318534,0,1,0
318535,311,206241,0
318599,0,4368,0
318601,0,13714,0
318604,0,4937,0
318605,377,7,0
318609,0,2789,0
318613,4308,11996,0
318630,0,8526,0
318632,0,3170,0
318633,0,6612,0
318635,0,5391,0
318637,0,4633,0
318638,0,8070,0
318640,0,11,0
318641,0,766,0
318642,0,21594,0
318650,0,4826,0
318652,2640,1343,0
318658,0,1008,0
318659,0,2690,0
318661,5902,55893,0
318678,0,5747,0
318679,0,2299,0
318680,530,94162,169
318707,2881,6287,0
318710,0,182,0
318711,0,6226,0
318712,0,3432,0
318713,0,1936,0
318715,0,12,0
318716,8264,12347,0
318740,0,16173,0
318748,1186,30536,0
318764,0,2517,0
318767,0,311,0
318769,9276,32154,0
318782,5928,65,0
318785,0,3099,0
318788,0,10332,0
318793,0,12345,0
318796,0,845,0
318797,0,2,0
318798,7276,9150,0
318818,0,213,0
318819,0,4691,0
318821,0,991,0
318822,41607,4584,0
318849,1411,0,0
318851,0,548,0
318852,0,5570,0
318856,0,5976,0
318859,24259,14821,0
318869,0,5252,0
318870,0,3381,0
318871,323,6284,0
318876,0,618,0
318877,4778,233,0
318881,168789,6945,0
318947,0,6662,0
318948,0,1066,0
318949,0,3285,0
318951,0,54,0
318953,0,30,0
318954,0,2747,0
318955,0,2398,0
318956,156025,163189,0
319084,0,1091,0
319085,0,14621,0
319090,0,3272,0
319091,9222,26672,0
319102,0,1604,0
319104,0,3703,0
319107,0,31651,0
319116,0,731,0
319117,0,73,0
319118,3684,162,0
319122,0,497,0
319123,0,5058,0
319124,2701,2411,0
319127,0,728,0
319130,0,537,0
319131,0,5950,0
319132,6193,0,0
319135,3143,771,0
319144,0,583,0
319145,0,6498,0
319146,0,5139,0
319147,5991,4308,0
319150,0,4168,0
319152,612,0,0
319153,0,17114,0
319158,61929,16066,0
319187,0,144,0
319188,0,5456,0
319189,0,2290,0
319190,709,0,0
319191,0,4914,0
319192,930,5648,0
319196,0,6548,0
319199,0,1497,0
319201,0,9707,0
319204,0,2432,0
319205,0,6799,0
319207,0,14507,0
319217,2703,4578,0
319219,0,1,0
319220,0,27483,0
319225,0,5100,0
319226,0,6782,0
319227,0,23034,0
319231,0,30,0
319232,4414,24337,0
319253,0,6,0
319254,0,16765,0
319259,2969,5560,0
319261,3933,9205,0
319266,0,9,0
319267,0,131,0
319268,0,61131,0
319284,0,9514,0
319288,0,12056,0
319292,0,5232,0
319293,0,26,0
319294,54408,82450,0
319339,0,8640,0
319340,23,0,0
319341,0,1315,0
319343,0,349,0
319344,24196,11713,0
319399,2,22406,0
319409,0,4237,0
319411,0,5218,0
319412,0,1390,0
319413,0,8677,0
319414,2199,4363,0
319421,1303,31632,0
319433,0,8848,0
319434,0,3674,0
319436,12370,5139,0
319445,0,6630,0
319446,0,5185,0
319447,0,13709,0
319449,2201,9714,0
319459,0,12727,0
319467,32958,27350,0
319487,0,638,0
319489,0,74,0
319490,0,10153,0
319492,0,9,0
319494,0,2,0
319495,0,88,0
319496,0,3461,0
319497,0,3898,0
319498,0,5838,0
319499,12516,10262,0
319508,0,10450,0
319510,0,10801,0
319513,0,56,0
319514,0,4911,0
319515,0,21825,0
319526,0,5905,0
